t,f,v1,v2,v3,v4,v5
10245,9.11E-07,1.54544778,1.493771033,0.051142937,0.000524174,9.64E-06
10250,3.71E-07,1.54668778,1.494694848,0.051453801,0.000525107,1.40E-05
10255,1.06E-06,1.545973755,1.49416497,0.051275073,0.000524573,9.14E-06
10260,8.96E-07,1.546229432,1.494355623,0.051339249,0.000524765,9.80E-06
10265,5.53E-07,1.547017349,1.494942325,0.051537664,0.000525356,1.20E-05
10270,1.61E-06,1.54612625,1.494280036,0.051313788,0.000524689,7.74E-06
10275,5.52E-07,1.54725938,1.495122815,0.051598984,0.000525537,1.20E-05
10280,1.24E-06,1.546837903,1.494810915,0.051493101,0.000525224,8.66E-06
10285,7.57E-07,1.547496837,1.495300868,0.051659605,0.000525715,1.06E-05
10290,6.54E-07,1.548024302,1.495693198,0.051793637,0.000526107,1.14E-05
10295,1.03E-06,1.547767161,1.495503156,0.051728635,0.000525917,9.45E-06
10300,7.60E-07,1.548257425,1.495867149,0.051853264,0.00052628,1.07E-05
10305,9.72E-07,1.548260866,1.495870455,0.051854399,0.000526283,9.73E-06
10310,1.52E-06,1.547985467,1.495666714,0.051784569,0.00052608,8.10E-06
10315,1.23E-06,1.548364361,1.49594809,0.051881051,0.00052636,8.86E-06
10320,4.59E-07,1.549612522,1.496871827,0.052200064,0.000527275,1.34E-05
10325,6.41E-07,1.549864319,1.497059747,0.052265387,0.00052746,1.17E-05
10330,1.35E-06,1.54910449,1.496498321,0.052070653,0.000526906,8.61E-06
10335,6.47E-07,1.550000861,1.49716097,0.052300634,0.000527559,1.17E-05
10340,6.33E-07,1.550490307,1.497523355,0.052427163,0.000527915,1.19E-05
10345,9.14E-07,1.550306701,1.497388631,0.05238006,0.000527783,1.02E-05
10350,8.27E-07,1.550582312,1.497592338,0.052451309,0.000527982,1.07E-05
10355,5.73E-07,1.551293082,1.498116638,0.052635471,0.000528494,1.25E-05
10360,7.48E-07,1.551333324,1.498147302,0.052646276,0.000528524,1.12E-05
10365,1.03E-06,1.551097726,1.497974186,0.052585322,0.000528356,9.86E-06
10370,1.37E-06,1.550941252,1.497859306,0.052544941,0.000528243,8.76E-06
10375,1.63E-06,1.550993244,1.497898182,0.0525586,0.000528281,8.18E-06
10380,1.66E-06,1.551210459,1.498058784,0.052615093,0.000528438,8.14E-06
10385,1.03E-06,1.551880411,1.49855222,0.052789326,0.000528918,9.95E-06
10390,8.47E-07,1.55241976,1.498949353,0.05293028,0.000529302,1.08E-05
10395,5.81E-07,1.553206609,1.499527428,0.053136613,0.000529859,1.27E-05
10400,3.98E-07,1.554174846,1.500237426,0.053391916,0.000530539,1.50E-05
10405,9.39E-07,1.553361972,1.49964334,0.053178151,0.00052997,1.05E-05
10410,8.41E-07,1.553543341,1.499776349,0.053225884,0.000530098,1.10E-05
10415,6.01E-07,1.554218455,1.500271106,0.053404078,0.000530571,1.27E-05
10420,4.17E-07,1.555137879,1.500943813,0.053647983,0.00053121,1.49E-05
10425,8.05E-07,1.55461856,1.500565695,0.053510657,0.000530851,1.14E-05
10430,6.28E-07,1.555036241,1.500870998,0.053621491,0.000531141,1.26E-05
10435,1.25E-06,1.554348809,1.50036915,0.053439509,0.000530664,9.49E-06
10440,4.30E-07,1.555695543,1.501352192,0.053796961,0.000531596,1.48E-05
10445,5.88E-07,1.556015412,1.501587411,0.053883083,0.000531818,1.31E-05
10450,1.55E-06,1.554869885,1.500751886,0.053578204,0.000531028,8.77E-06
10455,4.22E-07,1.556372863,1.501847274,0.053978495,0.000532062,1.50E-05
10460,1.37E-06,1.55551445,1.501223692,0.053750009,0.000531475,9.27E-06
10465,1.08E-06,1.555922416,1.501521466,0.053858915,0.000531755,1.03E-05
10470,5.43E-07,1.557018535,1.502319676,0.054152659,0.000532504,1.37E-05
10475,9.91E-07,1.55671628,1.502101243,0.054072012,0.0005323,1.07E-05
10480,1.42E-06,1.556444725,1.501904004,0.05399936,0.000532115,9.25E-06
10485,1.01E-06,1.557019406,1.502322502,0.054153703,0.000532507,1.07E-05
10490,9.62E-07,1.557395348,1.502596495,0.054255145,0.000532762,1.09E-05
10495,7.59E-07,1.557985129,1.503025311,0.054414535,0.00053316,1.21E-05
10500,8.28E-07,1.558219459,1.503196149,0.054478247,0.000533319,1.17E-05
10505,1.07E-06,1.558125543,1.503128653,0.05445306,0.000533256,1.06E-05
10510,4.94E-07,1.55930527,1.503983239,0.054773355,0.000534044,1.46E-05
10515,1.58E-06,1.55823427,1.503208868,0.054482995,0.00053333,9.08E-06
10520,1.01E-06,1.558869403,1.503669353,0.054655358,0.000533756,1.09E-05
10525,9.72E-07,1.55925238,1.503947364,0.054759848,0.000534011,1.12E-05
10530,6.06E-07,1.56016246,1.504605663,0.055008551,0.000534613,1.36E-05
10535,6.44E-07,1.560571816,1.504902339,0.055121224,0.000534884,1.34E-05
10540,7.25E-07,1.56070296,1.504997699,0.055157519,0.00053497,1.28E-05
10545,1.34E-06,1.560032317,1.504514057,0.054973833,0.00053453,9.90E-06
10550,8.83E-07,1.560696916,1.504994023,0.055156119,0.000534967,1.18E-05
10555,3.45E-07,1.562269584,1.506126165,0.05558991,0.000535988,1.75E-05
10560,4.49E-07,1.562852518,1.50654753,0.05575273,0.000536366,1.59E-05
10565,4.53E-07,1.563263965,1.506843768,0.055867645,0.00053663,1.59E-05
10570,1.59E-06,1.56128384,1.505420273,0.055318809,0.000535353,9.41E-06
10575,1.26E-06,1.561649373,1.505683689,0.055419731,0.000535591,1.04E-05
10580,1.66E-06,1.561652149,1.505686477,0.055420801,0.000535593,9.28E-06
10585,7.08E-07,1.562831572,1.506534353,0.055747626,0.000536354,1.32E-05
10590,1.60E-06,1.56229149,1.506147753,0.055598232,0.000536008,9.50E-06
10595,8.41E-07,1.563223212,1.506816956,0.055857229,0.000536606,1.24E-05
10600,6.00E-07,1.564140915,1.507475435,0.05611391,0.00053719,1.44E-05
10605,4.57E-07,1.565091869,1.50815653,0.056381326,0.00053779,1.62E-05
10610,1.29E-06,1.563810832,1.507240986,0.05602231,0.000536982,1.06E-05
10615,6.91E-07,1.564727725,1.507897196,0.056279274,0.000537562,1.37E-05
10620,4.43E-07,1.565886907,1.508725722,0.056606304,0.000538287,1.66E-05
10625,6.27E-07,1.565958839,1.50877873,0.056627325,0.000538333,1.45E-05
10630,7.00E-07,1.56597892,1.508793541,0.0566332,0.000538346,1.38E-05
10635,5.13E-07,1.566719857,1.509321847,0.056843393,0.000538805,1.58E-05
10640,1.36E-06,1.565450699,1.508417751,0.056484404,0.000538018,1.05E-05
10645,7.01E-07,1.566441627,1.509124392,0.056764695,0.000538634,1.39E-05
10650,1.21E-06,1.566116233,1.508893708,0.056672962,0.000538434,1.11E-05
10655,3.04E-07,1.568082992,1.510291337,0.057232185,0.00053964,1.98E-05
10660,2.82E-07,1.569517111,1.511310578,0.057645221,0.000540507,2.08E-05
10665,1.38E-06,1.567036427,1.509551577,0.05693516,0.000539004,1.07E-05
10670,5.24E-07,1.568369463,1.510498054,0.057315597,0.000539817,1.60E-05
10675,1.51E-06,1.567344716,1.509771833,0.057023354,0.000539194,1.03E-05
10680,1.38E-06,1.567647294,1.509987316,0.057109835,0.000539379,1.08E-05
10685,8.71E-07,1.568518646,1.510606305,0.05735935,0.000539909,1.31E-05
10690,1.32E-06,1.568365003,1.510498397,0.057315736,0.000539817,1.11E-05
10695,1.33E-06,1.568609992,1.510672753,0.057386232,0.000539966,1.10E-05
10700,8.08E-07,1.569553301,1.511341354,0.05765776,0.000540533,1.37E-05
10705,4.75E-07,1.570842226,1.512252804,0.05803097,0.0005413,1.72E-05
10710,1.39E-06,1.569629472,1.51139732,0.057680574,0.000540581,1.10E-05
10715,9.28E-07,1.570321553,1.511886831,0.057880691,0.000540993,1.30E-05
10720,6.74E-07,1.571203159,1.512509813,0.058136845,0.000541515,1.50E-05
10725,8.84E-07,1.571231273,1.512530792,0.058145499,0.000541533,1.34E-05
10730,8.49E-07,1.571549945,1.512755984,0.058238519,0.00054172,1.37E-05
10735,1.35E-06,1.571152197,1.512476341,0.05812304,0.000541487,1.13E-05
10740,8.27E-07,1.572056292,1.513113626,0.058386695,0.000542017,1.40E-05
10745,5.26E-07,1.573244222,1.513949442,0.058735111,0.000542707,1.70E-05
10750,6.44E-07,1.573542286,1.514160245,0.058823456,0.000542879,1.57E-05
10755,8.85E-07,1.573246281,1.513953136,0.058736656,0.00054271,1.38E-05
10760,6.14E-07,1.57406136,1.514525212,0.05897686,0.000543177,1.61E-05
10765,1.42E-06,1.57305927,1.513823058,0.058682234,0.000542603,1.14E-05
10770,9.37E-07,1.573821742,1.514358443,0.058906692,0.000543041,1.36E-05
10775,8.88E-07,1.574324367,1.514711647,0.059055442,0.000543329,1.39E-05
10780,6.41E-07,1.575235004,1.515349616,0.059325473,0.000543846,1.61E-05
10785,1.17E-06,1.574664669,1.514951743,0.059156861,0.000543524,1.25E-05
10790,3.25E-07,1.576750154,1.516407075,0.059776904,0.000544693,2.15E-05
10795,1.07E-06,1.575628145,1.515627337,0.059443567,0.000544069,1.32E-05
10800,6.28E-07,1.576606988,1.516310447,0.059735453,0.000544616,1.65E-05
10805,1.56E-06,1.575549466,1.515573503,0.059420649,0.000544026,1.13E-05
10810,6.14E-07,1.577059587,1.516626728,0.059871276,0.000544868,1.67E-05
10815,1.56E-06,1.576209198,1.516035632,0.059617786,0.000544397,1.14E-05
10820,1.07E-06,1.576957639,1.516557802,0.059841639,0.000544813,1.34E-05
10825,3.93E-07,1.578891936,1.517902228,0.060423388,0.000545873,2.04E-05
10830,3.70E-07,1.580188239,1.518802909,0.060817478,0.000546574,2.13E-05
10835,3.03E-07,1.581484029,1.519699906,0.061213437,0.000547263,2.34E-05
10840,4.73E-07,1.581261197,1.519548262,0.061146251,0.000547147,1.95E-05
10845,1.26E-06,1.57884239,1.517873052,0.060410677,0.000545851,1.28E-05
10850,1.65E-06,1.578500306,1.517635738,0.060307453,0.000545665,1.14E-05
10855,1.07E-06,1.579361701,1.518233773,0.060568045,0.000546132,1.37E-05
10860,1.60E-06,1.579235348,1.518147296,0.060530267,0.000546065,1.17E-05
10865,9.64E-07,1.580231314,1.518837515,0.060832688,0.000546601,1.45E-05
10870,1.06E-06,1.580552348,1.51906067,0.060930903,0.000546773,1.40E-05
10875,1.40E-06,1.580487297,1.51901655,0.060911468,0.000546739,1.25E-05
10880,1.19E-06,1.581036566,1.519396803,0.061079249,0.000547031,1.35E-05
10885,1.30E-06,1.581287206,1.519570785,0.061156224,0.000547165,1.30E-05
10890,9.77E-07,1.582071201,1.520112238,0.061396619,0.000547578,1.48E-05
10895,1.40E-06,1.581942023,1.520024268,0.061357475,0.000547511,1.28E-05
10900,1.50E-06,1.582166482,1.520179735,0.061426675,0.000547629,1.24E-05
10905,3.22E-07,1.584722948,1.521934994,0.062215223,0.000548948,2.38E-05
10910,1.38E-06,1.583207722,1.520898542,0.061747981,0.000548173,1.30E-05
10915,4.13E-07,1.585325418,1.522350596,0.062403889,0.000549256,2.17E-05
10920,1.17E-06,1.584257278,1.521621204,0.06207327,0.000548714,1.41E-05
10925,4.92E-07,1.585964203,1.522790048,0.062604199,0.00054958,2.04E-05
10930,9.03E-07,1.585559327,1.522515217,0.062478827,0.000549378,1.59E-05
10935,7.79E-07,1.586068322,1.52286381,0.062637903,0.000549634,1.70E-05
10940,1.16E-06,1.585695521,1.52260975,0.062521913,0.000549447,1.44E-05
10945,8.19E-07,1.586585164,1.523218306,0.062800215,0.000549894,1.67E-05
10950,1.10E-06,1.586525061,1.523178416,0.062781923,0.000549864,1.49E-05
10955,4.38E-07,1.588498257,1.524523058,0.063402335,0.000550839,2.20E-05
10960,5.20E-07,1.589265389,1.525047145,0.063646282,0.000551214,2.07E-05
10965,1.14E-06,1.587844124,1.524081153,0.063197571,0.000550521,1.49E-05
10970,5.48E-07,1.589370129,1.525118795,0.063679726,0.000551265,2.03E-05
10975,1.11E-06,1.588598182,1.524595926,0.06343618,0.000550891,1.52E-05
10980,6.16E-07,1.589946822,1.525512038,0.063863681,0.000551545,1.96E-05
10985,1.15E-06,1.589293963,1.525070467,0.063657164,0.000551231,1.51E-05
10990,1.24E-06,1.589419066,1.525155996,0.063697099,0.000551292,1.47E-05
10995,1.64E-06,1.589365161,1.525120326,0.06368044,0.000551266,1.31E-05
11000,4.97E-07,1.591626613,1.526651826,0.064400682,0.000552346,2.18E-05
11005,7.11E-07,1.592026444,1.526924821,0.064530144,0.000552537,1.89E-05
11010,8.39E-07,1.592051587,1.526942679,0.064538624,0.000552549,1.77E-05
11015,1.20E-06,1.591621243,1.526652569,0.064401032,0.000552347,1.53E-05
11020,1.28E-06,1.591816699,1.526785353,0.064463962,0.00055244,1.49E-05
11025,1.36E-06,1.592108475,1.52698333,0.064557933,0.000552577,1.46E-05
11030,7.23E-07,1.593623647,1.528005391,0.065045793,0.000553283,1.92E-05
11035,8.97E-07,1.593898508,1.528192052,0.065135386,0.000553411,1.77E-05
11040,1.07E-06,1.593917665,1.528205806,0.065141994,0.00055342,1.64E-05
11045,1.18E-06,1.594105055,1.528332677,0.065202984,0.000553507,1.59E-05
11050,2.93E-07,1.597040556,1.530299493,0.066157542,0.000554831,2.87E-05
11055,1.46E-06,1.594765965,1.528779243,0.065418223,0.00055381,1.47E-05
11060,1.36E-06,1.595097793,1.529002488,0.065526153,0.000553962,1.52E-05
11065,1.39E-06,1.595486069,1.529263964,0.065652845,0.000554138,1.51E-05
11070,4.20E-07,1.598082384,1.531000191,0.066501724,0.000555294,2.52E-05
11075,5.98E-07,1.598703333,1.531417849,0.066707906,0.000555568,2.20E-05
11080,1.63E-06,1.596694521,1.530076834,0.066048621,0.000554683,1.44E-05
11085,1.15E-06,1.597561852,1.530657134,0.066332942,0.000555068,1.67E-05
11090,1.35E-06,1.597778856,1.530803223,0.066404753,0.000555164,1.57E-05
11095,8.52E-07,1.599073045,1.531666904,0.066831221,0.00055573,1.92E-05
11100,6.74E-07,1.600272064,1.532465801,0.06722863,0.000556248,2.14E-05
11105,5.46E-07,1.601516487,1.533293005,0.06764309,0.000556778,2.36E-05
11110,5.51E-07,1.602278872,1.53379961,0.06789841,0.000557099,2.38E-05
11115,1.42E-06,1.600188516,1.53241379,0.06720267,0.000556214,1.58E-05
11120,1.30E-06,1.600597588,1.53268601,0.067338666,0.000556389,1.65E-05
11125,1.08E-06,1.601418676,1.533231693,0.067612266,0.000556739,1.80E-05
11130,1.48E-06,1.601329236,1.533173623,0.067583087,0.000556701,1.58E-05
11135,1.26E-06,1.602038138,1.533644179,0.067819955,0.000557001,1.70E-05
11140,8.06E-07,1.60346271,1.534586952,0.068297472,0.000557594,2.07E-05
11145,1.52E-06,1.602760221,1.534124327,0.068062659,0.000557304,1.59E-05
11150,1.26E-06,1.603490323,1.53460748,0.068307913,0.000557607,1.73E-05
11155,9.39E-07,1.604609769,1.535346777,0.068685188,0.000558066,1.97E-05
11160,1.24E-06,1.604602107,1.535343094,0.068683302,0.000558064,1.76E-05
11165,1.12E-06,1.60525735,1.535775419,0.068905039,0.00055833,1.86E-05
11170,4.16E-07,1.607995412,1.537572091,0.069835421,0.00055942,2.85E-05
11175,6.75E-07,1.608162071,1.537684803,0.069894263,0.000559487,2.35E-05
11180,1.47E-06,1.606384744,1.53652014,0.069288943,0.000558785,1.69E-05
11185,1.45E-06,1.606719688,1.536740671,0.0694031,0.000558919,1.70E-05
11190,1.02E-06,1.607927213,1.537532936,0.069814991,0.000559397,1.99E-05
11195,9.39E-07,1.608764398,1.538081895,0.070102023,0.000559724,2.08E-05
11200,1.50E-06,1.608272028,1.537761199,0.069934179,0.000559533,1.71E-05
11205,1.15E-06,1.609244538,1.538397633,0.070267717,0.000559911,1.93E-05
11210,7.40E-07,1.610870471,1.539458715,0.070827803,0.000560534,2.34E-05
11215,1.62E-06,1.609725567,1.538714252,0.070434318,0.000560098,1.69E-05
11220,4.82E-07,1.612710105,1.540655129,0.071465328,0.000561224,2.84E-05
11225,1.57E-06,1.610909273,1.539488024,0.070843344,0.000560551,1.74E-05
11230,5.40E-07,1.613626792,1.541252014,0.071785765,0.000561563,2.75E-05
11235,6.77E-07,1.614378116,1.541741328,0.072049635,0.00056184,2.53E-05
11240,8.39E-07,1.614314097,1.541701143,0.072027923,0.000561817,2.32E-05
11245,1.03E-06,1.61412881,1.541582079,0.071963639,0.00056175,2.13E-05
11250,1.02E-06,1.614586684,1.541879103,0.072124124,0.000561917,2.15E-05
11255,5.37E-07,1.616869306,1.543352146,0.072925826,0.000562734,2.86E-05
11260,1.31E-06,1.615258375,1.542315785,0.072360778,0.000562161,1.97E-05
11265,7.51E-07,1.616990363,1.543432623,0.072969903,0.000562779,2.51E-05
11270,1.13E-06,1.616693268,1.54324319,0.072866195,0.000562675,2.12E-05
11275,1.09E-06,1.617233119,1.543591574,0.073057046,0.000562866,2.16E-05
11280,1.37E-06,1.617252133,1.543605055,0.073064442,0.000562873,1.98E-05
11285,1.36E-06,1.617797284,1.543956655,0.073257625,0.000563065,1.99E-05
11290,9.77E-07,1.619182621,1.544846773,0.073749154,0.000563545,2.31E-05
11295,1.65E-06,1.618616861,1.544485589,0.07354928,0.000563351,1.86E-05
11300,1.21E-06,1.619810521,1.545251525,0.073973828,0.000563762,2.14E-05
11305,6.65E-07,1.622094689,1.546711747,0.074790454,0.000564531,2.80E-05
11310,1.14E-06,1.621507863,1.546339669,0.074581467,0.000564337,2.24E-05
11315,7.94E-07,1.622987928,1.547283811,0.075112971,0.000564828,2.63E-05
11320,7.92E-07,1.623857161,1.547838397,0.075427027,0.000565113,2.66E-05
11325,9.69E-07,1.6238861,1.547858161,0.075438243,0.000565123,2.46E-05
11330,4.05E-07,1.627129759,1.549913245,0.076614155,0.000566158,3.62E-05
11335,1.21E-06,1.624720974,1.548391337,0.075741514,0.000565395,2.27E-05
11340,6.54E-07,1.626831809,1.549728367,0.076507596,0.000566066,2.98E-05
11345,1.53E-06,1.625104278,1.548636583,0.075881437,0.000565519,2.07E-05
11350,1.41E-06,1.62577816,1.549064556,0.076126254,0.000565734,2.16E-05
11355,6.90E-07,1.628394386,1.550718237,0.077079899,0.000566554,2.97E-05
11360,5.22E-07,1.630691534,1.552165595,0.077924564,0.000567253,3.41E-05
11365,9.86E-07,1.629409128,1.551361849,0.077454351,0.000566867,2.61E-05
11370,1.31E-06,1.628815735,1.550988849,0.077237114,0.000566686,2.31E-05
11375,1.15E-06,1.629736566,1.55156945,0.077575527,0.000566967,2.46E-05
11380,8.36E-07,1.631445903,1.552644063,0.078205846,0.000567481,2.85E-05
11385,3.18E-07,1.635690117,1.555294683,0.079782567,0.00056871,4.42E-05
11390,1.62E-06,1.6311914,1.55248813,0.078114061,0.000567407,2.18E-05
11395,1.09E-06,1.632636396,1.553393878,0.078648699,0.000567834,2.60E-05
11400,4.94E-07,1.63609293,1.555550511,0.079936399,0.000568826,3.72E-05
11405,2.83E-07,1.640231795,1.558117164,0.081495876,0.000569961,4.88E-05
11410,9.73E-07,1.636475723,1.555794763,0.080083539,0.000568936,2.85E-05
11415,6.24E-07,1.638188567,1.556857553,0.080726885,0.00056941,3.47E-05
11420,1.45E-06,1.635786383,1.555367331,0.079826216,0.000568743,2.41E-05
11425,8.86E-07,1.63779593,1.556616224,0.080580359,0.000569303,3.00E-05
11430,3.98E-07,1.641832972,1.559111377,0.08210781,0.000570388,4.34E-05
11435,1.07E-06,1.639454814,1.557648011,0.081208631,0.000569757,2.84E-05
11440,8.19E-07,1.640762081,1.55845596,0.081703906,0.000570107,3.21E-05
11445,3.42E-07,1.645195407,1.561180657,0.083395499,0.000571253,4.80E-05
11450,5.18E-07,1.645987875,1.561671598,0.083703786,0.000571454,4.10E-05
11455,1.22E-06,1.642162917,1.559324835,0.082239759,0.000570478,2.78E-05
11460,4.46E-07,1.646258063,1.561835736,0.083807095,0.000571521,4.37E-05
11465,3.71E-07,1.649612806,1.563884734,0.085106763,0.000572339,4.90E-05
11470,3.97E-07,1.651492795,1.565030035,0.085841287,0.000572783,4.87E-05
11475,1.44E-06,1.644908061,1.561016979,0.083292944,0.000571186,2.70E-05
11480,9.81E-07,1.646478924,1.561978396,0.083896979,0.000571579,3.20E-05
11485,1.06E-06,1.647172939,1.562404159,0.084165781,0.000571751,3.12E-05
11490,1.58E-06,1.646572392,1.562039101,0.083935255,0.000571603,2.64E-05
11495,8.71E-07,1.64937252,1.563746836,0.08501871,0.000572285,3.47E-05
11500,1.40E-06,1.648785481,1.563392182,0.084792644,0.000572145,2.85E-05
11505,1.05E-06,1.650579276,1.564483793,0.085490239,0.000572572,3.27E-05
11510,1.14E-06,1.65132568,1.564938584,0.085782423,0.000572748,3.19E-05
11515,7.50E-07,1.653989978,1.566551635,0.086826077,0.00057336,3.89E-05
11520,6.64E-07,1.656066795,1.567805734,0.087645381,0.000573824,4.19E-05
11525,8.62E-07,1.655977432,1.567754305,0.087611645,0.000573806,3.77E-05
11530,6.89E-07,1.657880344,1.568898853,0.088365136,0.000574221,4.21E-05
11535,1.17E-06,1.656315826,1.567961099,0.087747359,0.000573881,3.35E-05
11540,1.58E-06,1.655759934,1.56762791,0.087528786,0.000573759,2.95E-05
11545,8.09E-07,1.659247151,1.569721939,0.088910539,0.000574514,4.02E-05
11550,8.26E-07,1.660822793,1.570666978,0.089540397,0.000574845,4.06E-05
11555,9.70E-07,1.661151128,1.570865086,0.089672926,0.000574914,3.82E-05
11560,9.56E-07,1.662141972,1.571457633,0.090070347,0.000575118,3.89E-05
11565,6.01E-07,1.665683364,1.573563567,0.091495137,0.000575826,4.88E-05
11570,1.48E-06,1.662400685,1.571615944,0.090176783,0.000575172,3.28E-05
11575,1.67E-06,1.662667673,1.571776367,0.090284752,0.000575227,3.13E-05
11580,1.57E-06,1.663905073,1.572514257,0.090782811,0.000575476,3.25E-05
11585,6.70E-07,1.668775727,1.575398566,0.092752265,0.00057642,4.85E-05
11590,9.72E-07,1.668930932,1.575494339,0.092818274,0.000576451,4.19E-05
11595,1.64E-06,1.667266669,1.5745133,0.092143967,0.000576136,3.33E-05
11600,1.26E-06,1.669332372,1.575734187,0.092983762,0.000576527,3.79E-05
11605,3.69E-07,1.676909119,1.580172721,0.096090682,0.000577875,6.78E-05
11610,1.49E-06,1.671544906,1.57704149,0.093890102,0.000576936,3.64E-05
11615,1.14E-06,1.673534071,1.578209329,0.094705949,0.000577293,4.15E-05
11620,6.20E-07,1.67839547,1.581047999,0.096713266,0.000578127,5.61E-05
11625,7.74E-07,1.679399323,1.581635865,0.097133234,0.000578295,5.19E-05
11630,8.80E-07,1.679729095,1.581829399,0.097271813,0.000578349,4.95E-05
11635,4.44E-07,1.68570337,1.585282928,0.099771164,0.00057929,7.00E-05
11640,8.67E-07,1.683388539,1.583954036,0.098803515,0.000578936,5.21E-05
11645,8.09E-07,1.684494673,1.584593272,0.09926806,0.000579107,5.42E-05
11650,1.45E-06,1.681792504,1.583034188,0.098138045,0.000578685,4.16E-05
11655,5.97E-07,1.688166263,1.586706605,0.100815982,0.00057966,6.40E-05
11660,5.25E-07,1.692701962,1.589305554,0.102744914,0.000580308,7.12E-05
11665,1.52E-06,1.686065104,1.58550741,0.099935343,0.000579349,4.30E-05
11670,1.10E-06,1.688822586,1.587091985,0.101100249,0.000579758,5.06E-05
11675,1.31E-06,1.689392635,1.587421555,0.101343838,0.000579842,4.74E-05
11680,1.09E-06,1.692013347,1.588921987,0.102458483,0.000580214,5.27E-05
11685,8.72E-07,1.695463831,1.590889189,0.103933849,0.000580686,6.01E-05
11690,1.08E-06,1.69582329,1.591096732,0.104090419,0.000580735,5.54E-05
11695,9.61E-07,1.698223338,1.592459595,0.105122905,0.000581049,5.98E-05
11700,4.81E-07,1.706202132,1.596953214,0.108579898,0.000582025,8.70E-05
11705,1.12E-06,1.701539846,1.594340033,0.106559764,0.000581469,5.86E-05
11710,7.86E-07,1.70552916,1.596583718,0.108292617,0.000581948,7.09E-05
11715,7.41E-07,1.70866678,1.598343463,0.109665583,0.000582308,7.54E-05
11720,1.47E-06,1.704260981,1.595878794,0.107746038,0.0005818,5.43E-05
